task,student,buckets,origin,eval_day,arm,seed,teacher,n,base_rate,logloss,ne,cane,cane_mult,cal_mult,cal_clip_frac,cane_shift,ne_miscalibration,auc,pr_auc,ece,pred_mean,cal_ratio,n_train,eval_rows,secs,n_teacher,frac_censored,n_train_band0,n_train_band1,frac_sum_gt1,dom_auc,weight_p99,n_train_band2
7d,S4,131072,40,41,B,0,n13,296223,0.1933543310276379,0.3808813838514115,0.7756462346435237,0.7585015686799156,0.7572086449075823,0.8123317042789652,0.0,-0.3855524282298128,0.017144665963608,0.8276565783198445,0.5712028451673634,0.0446695328805933,0.2380238639082312,1.2310242167485157,10052380.0,296223,12.2,8183873.0,,,,,,,
7d,S4,131072,40,41,B_nofresh,0,n13,296223,0.1933543310276379,0.3828025896652126,0.7795586759405534,0.7642837874904269,0.7620887625927814,0.821055424360445,0.0,-0.363751857108528,0.0152748884501264,0.8247522158667046,0.5649745694084465,0.0421405275298703,0.2354948585575083,1.2179445751533065,8183873.0,296223,9.8,8183873.0,,,,,,,
7d,S4,131072,40,41,C,0,n13,296223,0.1933543310276379,0.3609757668701189,0.7351094231468004,0.7350640780101079,0.7349095414867571,0.9887211798029842,0.0,-0.0202146174937089,4.534513669252061e-05,0.8406225115160935,0.5902498083092786,0.0082726855235291,0.1955600173004955,1.0114074831483464,10052380.0,296223,5.9,,0.1858769804239273,,,,,,
7d,S4,131072,40,41,D,0,n13,296223,0.1933543310276379,0.3616304139778789,0.7364425798346378,0.7360844157358798,0.7360497936352495,0.9682891844282928,0.0,-0.0557483149278098,0.0003581640987579,0.8396632384114016,0.5910365635707144,0.0070953015532953,0.1996865545305044,1.0327493233237242,,296223,4.5,,,10048963.0,9767244.0,2.700668119359761e-05,,,8183873.0
7d,S4,131072,40,41,E,0,n13,296223,0.1933543310276379,0.3716469187883585,0.7568407000104672,0.75382306004443,0.7615918105539357,1.101499395570748,0.0030956407841389,0.1645383062456073,0.0030176399660372,0.8304068119522963,0.5704535160986559,0.0204625504293207,0.1755373918543553,0.9078534259947048,8183873.0,296223,4.4,,,,,,0.7194499528215001,4.521093368530273,
1d,S0,36,41,42,oracle,0,n13,286399,0.1448538577299502,0.3176172687433481,0.7677891328444495,0.7675542270997644,0.7674863205493225,1.0304482375148234,0.0,0.0452309877280653,0.000234905744685,0.8192040395623328,0.5142169187558269,0.0083324624263003,0.1405736382055449,0.9704514633473909,10357542.0,286399,5.7,,,,,,,,
1d,S0,36,41,42,A,0,n13,286399,0.1448538577299502,0.3180831796093525,0.7689153981171398,0.7686972789711494,0.7686607758305418,1.029297288708416,0.0,0.043606033398333,0.0002181191459904,0.8183966581130382,0.5130645624399184,0.0082009721599225,0.1407308260878797,0.9715366114048752,10052380.0,286399,5.5,,,,,,,,
1d,S0,36,41,42,B_teacher,0,n13,286399,0.1448538577299502,0.2947383607374029,0.7124830186403537,0.7091388834643076,0.7105982799078608,0.9005047308378367,0.0,-0.1750364446916047,0.003344135176046,0.8550987772245625,0.5694616869730497,0.0164397893557139,0.1608585194163022,1.110488335879804,10052380.0,286399,19.6,,,,,,,,
1d,S0,36,41,42,B,0,n13,286399,0.1448538577299502,0.3171650274329959,0.7666959115442176,0.7654892005336168,0.7660106014617523,0.9360112923976764,0.0,-0.1016833903164591,0.0012067110106007,0.8209567665295707,0.5148943289945038,0.0101042636854404,0.1547565279462538,1.068363179079187,10357542.0,286399,12.4,10052380.0,,,,,,,
1d,S0,36,41,42,B_nofresh,0,n13,286399,0.1448538577299502,0.3176213183055628,0.76779892201578,0.7667164195258107,0.7671809003767027,0.9392198216279884,0.0,-0.0963196768531327,0.0010825024899693,0.8201125964925954,0.5137468567305586,0.0100323414364549,0.1542278542193339,1.0647134749207687,10052380.0,286399,12.0,10052380.0,,,,,,,
1d,S0,36,41,42,C,0,n13,286399,0.1448538577299502,0.3175675166538548,0.767668865096413,0.7674606289413927,0.767403872460995,1.0286142031009944,0.0,0.0425996931602747,0.0002082361550203,0.819218514398079,0.5143132225095796,0.0081293578118305,0.1408242830920036,0.9721817927316868,10357542.0,286399,6.2,,0.0294626858085393,,,,,,
1d,S0,36,41,42,D,0,n13,286399,0.1448538577299502,0.3184715416984755,0.7698542015796125,0.7698496737407032,0.7698733823787166,0.9958615576237632,0.0,-0.0062281432994911,4.527838909251791e-06,0.8172388866963187,0.5146349879462447,0.0085825209723068,0.1454558182520747,1.0041556402539642,,286399,11.0,,,10354178.0,10052380.0,0.0,,,
1d,S0,36,41,42,E,0,n13,286399,0.1448538577299502,0.3163782755902082,0.764794064338215,0.7636186019582464,0.763643229292275,1.0701142145307465,0.0,0.101569998670426,0.0011754623799685,0.8219609220283391,0.5186094067937771,0.0126306923543118,0.1353629881399806,0.9344796905052868,10052380.0,286399,6.4,,,,,,0.7118961344852246,4.47084379196167,
7d,S0,36,41,42,oracle,0,n13,286399,0.1950774967789692,0.3861211915979914,0.7824102886513707,0.7818512812386392,0.7821761539173379,1.0429335247830442,0.0,0.0683665424961359,0.0005590074127315,0.8084631361673491,0.5549354458688804,0.0095419449334508,0.1870469134833403,0.958833881774032,10357542.0,286399,5.5,,,,,,,,
7d,S0,36,41,42,A,0,n13,286399,0.1950774967789692,0.392996869404402,0.7963427046239924,0.7955229347774793,0.7961302715869111,1.052438995015661,0.0,0.0827403491975131,0.0008197698465131,0.7955124465703575,0.5455581964840366,0.0106674582263659,0.1853575339785526,0.950173838802998,8459357.0,286399,4.4,,,,,,,,
7d,S0,36,41,42,B_teacher,0,n13,286399,0.1950774967789692,0.3642156778768586,0.7380224133247755,0.7380140686844472,0.7379690712504674,0.9951268328282926,0.0,-0.0086258211117281,8.344640328283859e-06,0.837062031861547,0.59627628209485,0.0072305789075239,0.1960327973716989,1.0048970312235046,8459357.0,286399,16.6,,,,,,,,
7d,S0,36,41,42,B,0,n13,286399,0.1950774967789692,0.3888342469971496,0.7879078435749881,0.7876970426015145,0.7880345234880545,1.0260016511241723,0.0,0.0419577789587085,0.0002108009734735,0.8035816185818819,0.5500926784755287,0.0076720770401359,0.1901337064762285,0.9746573008964624,10357542.0,286399,12.7,8459357.0,,,,,,,
7d,S0,36,41,42,B_nofresh,0,n13,286399,0.1950774967789692,0.3921009068168474,0.7945271856574,0.7943304036706925,0.794703258476469,1.0250636816254777,0.0,0.0406001462471579,0.0001967819867074,0.7970165929666736,0.5462141436113694,0.0083946717200367,0.190307685537769,0.9755491467752196,8459357.0,286399,10.1,8459357.0,,,,,,,
7d,S0,36,41,42,C,0,n13,286399,0.1950774967789692,0.3863333935682042,0.7828402806030672,0.7822143604357987,0.7827391805784596,1.0454001715941434,0.0,0.0725396264644902,0.0006259201672684,0.8081024430884554,0.5549119675630736,0.0094726622088502,0.1866055717988769,0.9565714902027304,10357542.0,286399,5.9,,0.1832657903432846,,,,,,
7d,S0,36,41,42,D,0,n13,286399,0.1950774967789692,0.3891970970460765,0.7886430987686829,0.7886426795119497,0.7886647077277554,1.001152176704157,3.4916323031854164e-05,0.0018438987007843,4.192567332195196e-07,0.8037512363597639,0.551986949397169,0.0112283366605175,0.1948529917011958,0.9988491492792336,,286399,4.5,,,10354178.0,10052380.0,3.142468995065428e-05,,,8459357.0
7d,S0,36,41,42,E,0,n13,286399,0.1950774967789692,0.3913479317715573,0.7930014071315062,0.7907737918750063,0.7925422107258345,1.0888217247238712,0.0,0.1367575936710776,0.0022276152564999,0.8010091533715689,0.5487965251781036,0.0177396772599073,0.1791638542374249,0.9184239965946708,8459357.0,286399,7.1,,,,,,0.7245163283254998,4.7215962409973145,
1d,S1,64,41,42,oracle,0,n13,286399,0.1448538577299502,0.3126421281300491,0.7557625232322666,0.75570669545477,0.7557096766312844,1.0145346275430789,0.0,0.0222172738370779,5.5827777496575415e-05,0.8268593518713706,0.5251910741469796,0.0064078264698094,0.1427786236145986,0.9856736013256862,10357542.0,286399,5.4,,,,,,,,
1d,S1,64,41,42,A,0,n13,286399,0.1448538577299502,0.3131435805853639,0.756974704633335,0.7569581263459172,0.7569577212041833,1.0078840838990872,0.0,0.0120939885291278,1.6578287417856608e-05,0.8261089389509709,0.5239928518266919,0.0060507856466724,0.1437207512689063,0.9921775886483029,10052380.0,286399,5.2,,,,,,,,
1d,S1,64,41,42,B_teacher,0,n13,286399,0.1448538577299502,0.2947383607374029,0.7124830186403537,0.7091388834643076,0.7105982799078608,0.9005047308378367,0.0,-0.1750364446916047,0.003344135176046,0.8550987772245625,0.5694616869730497,0.0164397893557139,0.1608585194163022,1.110488335879804,10052380.0,286399,0.0,,,,,,,,
1d,S1,64,41,42,B,0,n13,286399,0.1448538577299502,0.3123975292325529,0.7551712443759677,0.7534053142636915,0.7538650538347036,0.9240962266659912,0.0,-0.1240442696611609,0.0017659301122762,0.8292174123141962,0.5245718580775733,0.0118980622000364,0.1567519199299866,1.0821383868299723,10357542.0,286399,12.2,10052380.0,,,,,,,
1d,S1,64,41,42,B_nofresh,0,n13,286399,0.1448538577299502,0.3127350372292909,0.7559871161740247,0.7546254854447292,0.7549530319142949,0.9328513178669094,0.0,-0.1090097828891311,0.0013616307292955,0.8285777663197497,0.5232149116242308,0.0110569959218019,0.1552807558456133,1.071982191424283,10052380.0,286399,12.1,10052380.0,,,,,,,
1d,S1,64,41,42,C,0,n13,286399,0.1448538577299502,0.3126103060807166,0.7556855984990523,0.7556401084774151,0.755647964421845,1.0130978892369462,0.0,0.0200643850313962,4.549002163711791e-05,0.8268593538889956,0.5252824871290697,0.0061757915327769,0.1429811070271328,0.9870714475115416,10357542.0,286399,5.8,,0.0294626858085393,,,,,,
1d,S1,64,41,42,D,0,n13,286399,0.1448538577299502,0.313097366432263,0.7568629892827344,0.7568596620409378,0.7568515840317815,0.996492595046879,0.0,-0.0054034195901685,3.3272417966356822e-06,0.8266403930503342,0.5254656933998284,0.0088319308451991,0.1453637071162939,1.0035197501422035,,286399,10.6,,,10354178.0,10052380.0,2.793305793602485e-05,,,
1d,S1,64,41,42,E,0,n13,286399,0.1448538577299502,0.3119983561954776,0.754206307169614,0.7541633428447179,0.7541460104796252,1.0127396513502978,0.0,0.0194773777213286,4.296432489614421e-05,0.8277531031738004,0.5273902530974839,0.0058726355728093,0.1430316839444519,0.9874206057466874,10052380.0,286399,5.4,,,,,,0.7118961344852246,4.47084379196167,
7d,S1,64,41,42,oracle,0,n13,286399,0.1950774967789692,0.3816524061826679,0.7733550392560861,0.7727364586744089,0.7732653489461441,1.045143429711011,1.3966529212741664e-05,0.0720875749981968,0.0006185805816771,0.8153480824191285,0.561504962332955,0.0096050364657105,0.1866514118860312,0.9568064741855636,10357542.0,286399,5.5,,,,,,,,
7d,S1,64,41,42,A,0,n13,286399,0.1950774967789692,0.389303235874693,0.7888581714281019,0.7880027936300581,0.7891285728685792,1.0532122156727866,2.0949793819112496e-05,0.0851389627316135,0.0008553777980437,0.8032229544392858,0.5506756665805101,0.011711963788024,0.1852214528810366,0.94947626425051,8459357.0,286399,4.5,,,,,,,,
7d,S1,64,41,42,B_teacher,0,n13,286399,0.1950774967789692,0.3642156778768586,0.7380224133247755,0.7380140686844472,0.7379690712504674,0.9951268328282926,0.0,-0.0086258211117281,8.344640328283859e-06,0.837062031861547,0.59627628209485,0.0072305789075239,0.1960327973716989,1.0048970312235046,8459357.0,286399,0.0,,,,,,,,
7d,S1,64,41,42,B,0,n13,286399,0.1950774967789692,0.3836357607690088,0.7773739770097349,0.7772470515318135,0.7776434950095961,1.0199074728763706,0.0,0.0328248926870189,0.0001269254779213,0.8124294830600056,0.5576507721610031,0.0088320586614871,0.1912697984541738,0.9804810991136018,10357542.0,286399,12.3,8459357.0,,,,,,,
7d,S1,64,41,42,B_nofresh,0,n13,286399,0.1950774967789692,0.3885712012487717,0.7873748251745601,0.787310352082236,0.7876335375044344,1.0141129911901592,0.0,0.0234016921217783,6.447309232415765e-05,0.8041900809871289,0.5506687538861024,0.0092699232248613,0.1923626839155536,0.9860834134728949,8459357.0,286399,10.1,8459357.0,,,,,,,
7d,S1,64,41,42,C,0,n13,286399,0.1950774967789692,0.381800106556772,0.7736543294656144,0.7729371324179285,0.7739065687101176,1.048595637810931,6.634101376052291e-05,0.0778657210230475,0.0007171970476859,0.8151240208314178,0.5618225351639851,0.010023241043283,0.1860369142734723,0.9536564562557402,10357542.0,286399,5.6,,0.1832657903432846,,,,,,
7d,S1,64,41,42,D,0,n13,286399,0.1950774967789692,0.3837233809876105,0.7775515247901199,0.7775291221238947,0.7780083310168783,1.0083776293572673,0.0006319854468765,0.013629968062153,2.240266622521858e-05,0.8131814014791761,0.5621110411929562,0.0133640148094258,0.1934567875165083,0.991691972220162,,286399,4.5,,,10354178.0,10052380.0,0.000506286683958,,,8459357.0
7d,S1,64,41,42,E,0,n13,286399,0.1950774967789692,0.387446569129241,0.7850959454849297,0.7840314878413566,0.7851019734236473,1.059767198694684,1.0474896909556248e-05,0.0948386195979595,0.0010644576435731,0.806657699330357,0.5544002268733641,0.0132148674578082,0.1840758017602793,0.943603464262435,8459357.0,286399,4.7,,,,,,0.7245163283254998,4.7215962409973145,
1d,S2,160,41,42,oracle,0,n13,286399,0.1448538577299502,0.3072608189183303,0.7427540657589669,0.7426968503005973,0.7427088416329178,0.985790337478366,0.0,-0.0227108830612661,5.721545836956388e-05,0.8348988933121724,0.5381759902423203,0.0048150065873147,0.1469418518551153,1.0144144875247834,10357542.0,286399,5.4,,,,,,,,
1d,S2,160,41,42,A,0,n13,286399,0.1448538577299502,0.3078659333141841,0.7442168333820954,0.7441223244657427,0.7441407488917356,0.9817897872036876,0.0,-0.0291691990324626,9.45089163527646e-05,0.8339507828113429,0.5369784140656647,0.0055609393427862,0.1475406035160742,1.0185479753748288,10052380.0,286399,5.2,,,,,,,,
1d,S2,160,41,42,B_teacher,0,n13,286399,0.1448538577299502,0.2947383607374029,0.7124830186403537,0.7091388834643076,0.7105982799078608,0.9005047308378367,0.0,-0.1750364446916047,0.003344135176046,0.8550987772245625,0.5694616869730497,0.0164397893557139,0.1608585194163022,1.110488335879804,10052380.0,286399,0.0,,,,,,,,
1d,S2,160,41,42,B,0,n13,286399,0.1448538577299502,0.3070500233911823,0.7422445011637018,0.7392724031767146,0.7402477235356039,0.9040138922990127,0.0,-0.1619032855104268,0.0029720979869871,0.8378423388241477,0.5393515794608089,0.0153802481437659,0.1602341058737161,1.106177690983137,10357542.0,286399,12.5,10052380.0,,,,,,,
1d,S2,160,41,42,B_nofresh,0,n13,286399,0.1448538577299502,0.3075069125277179,0.7433489578430713,0.740493093625645,0.7414149682443562,0.9057375795575612,0.0,-0.1586823720903177,0.0028558642174263,0.8370909078396773,0.5382941558298707,0.0150753104963577,0.1599291682263079,1.1040725510014548,10052380.0,286399,12.0,10052380.0,,,,,,,
1d,S2,160,41,42,C,0,n13,286399,0.1448538577299502,0.3072670933419153,0.7427692331781142,0.7427081425753298,0.7427118812482696,0.98533261012532,0.0,-0.0234828697017785,6.109060278436385e-05,0.8348723579997014,0.5381582746751838,0.0048810953625574,0.1470101123635062,1.0148857246009697,10357542.0,286399,5.9,,0.0294626858085393,,,,,,
1d,S2,160,41,42,D,0,n13,286399,0.1448538577299502,0.3088658728436361,0.7466340278477882,0.7465211830308293,0.7465055144488139,0.9800520285407768,0.0,-0.0317512731811345,0.0001128448169589,0.8329428076531048,0.5376069344387552,0.0077997537778409,0.1478022120372799,1.0203539923170448,,286399,11.1,,,10354178.0,10052380.0,4.539121800917201e-05,,,
1d,S2,160,41,42,E,0,n13,286399,0.1448538577299502,0.3068947168862523,0.741869072437118,0.7417135063846041,0.7418128245395541,0.9766708600360764,0.0,-0.0373081232791757,0.0001555660525138,0.8350863020875073,0.5398596505338571,0.0049469333634669,0.1483138933054678,1.0238863888731786,10052380.0,286399,5.3,,,,,,0.7118961344852246,4.47084379196167,
7d,S2,160,41,42,oracle,0,n13,286399,0.1950774967789692,0.3741013498188074,0.7580540811169587,0.7580524259060035,0.758060960812808,1.0022342359644505,0.0,0.0037562635078549,1.6552109551870586e-06,0.8247673760518821,0.5750513834128291,0.0033053525447413,0.1946426192388509,0.9977707447178752,10357542.0,286399,5.5,,,,,,,,
7d,S2,160,41,42,A,0,n13,286399,0.1950774967789692,0.3824094722180399,0.7748891074920515,0.7748330091510202,0.7750005907209476,1.013093989208552,0.0,0.021928436420214,5.609834103137423e-05,0.812813362396192,0.5618175070483158,0.0076913621528738,0.1925561683880559,0.987075247363,8459357.0,286399,4.4,,,,,,,,
7d,S2,160,41,42,B_teacher,0,n13,286399,0.1950774967789692,0.3642156778768586,0.7380224133247755,0.7380140686844472,0.7379690712504674,0.9951268328282926,0.0,-0.0086258211117281,8.344640328283859e-06,0.837062031861547,0.59627628209485,0.0072305789075239,0.1960327973716989,1.0048970312235046,8459357.0,286399,0.0,,,,,,,,
7d,S2,160,41,42,B,0,n13,286399,0.1950774967789692,0.3774646105421301,0.7648691688422771,0.7648644382051959,0.7649224730260579,1.003766562124951,0.0,0.0063762922710292,4.730637081173938e-06,0.8205594759930541,0.5690644623896044,0.0051506456917834,0.1943454824456341,0.9962475716296256,10357542.0,286399,12.4,8459357.0,,,,,,,
7d,S2,160,41,42,B_nofresh,0,n13,286399,0.1950774967789692,0.3811858942831204,0.7724097305863556,0.7724092347437056,0.7723896063604815,0.9987857351948642,0.0,-0.0020632771493466,4.958426500500934e-07,0.8148831035130122,0.5632990311520303,0.0068834490203802,0.1953146604971379,1.0012157410366886,8459357.0,286399,10.1,8459357.0,,,,,,,
7d,S2,160,41,42,C,0,n13,286399,0.1950774967789692,0.3743775423246863,0.7586137392319503,0.7585885265839705,0.7586819033545573,1.0087254510430756,0.0,0.0147333511498254,2.5212647979833136e-05,0.8244297140242628,0.5748296125767182,0.0047621368087274,0.1933900810941656,0.9913500238999094,10357542.0,286399,5.8,,0.1832657903432846,,,,,,
7d,S2,160,41,42,D,0,n13,286399,0.1950774967789692,0.3789159253156026,0.7678100165231233,0.7677998829159922,0.7669921228618151,0.9944727216087804,0.0,-0.0092302081519275,1.0133607131090905e-05,0.8202000572495138,0.5723531433840943,0.0149461311516265,0.1961617373107912,1.0055579989989851,,286399,4.5,,,10354178.0,10052380.0,0.0005237448494881,,,8459357.0
7d,S2,160,41,42,E,0,n13,286399,0.1950774967789692,0.3822460400025023,0.7745579393259001,0.7744769137526538,0.7746778613248945,1.0158236290424691,0.0,0.0262705613629563,8.102557324629611e-05,0.8129888094061971,0.5623110306517274,0.0075285098653975,0.1920387468864572,0.984422857876042,8459357.0,286399,4.5,,,,,,0.7245163283254998,4.7215962409973145,
1d,S3,896,41,42,oracle,0,n13,286399,0.1448538577299502,0.2986308036074555,0.7218923789930466,0.7216717036199628,0.7217813157089032,0.97271807598785,0.0,-0.0450903263412747,0.0002206753730837,0.8474968839498642,0.5565701902337551,0.0050167675978151,0.1489165887894526,1.028047102943413,10357542.0,286399,5.4,,,,,,,,
1d,S3,896,41,42,A,0,n13,286399,0.1448538577299502,0.2990703211769478,0.7229548426773592,0.722601139323481,0.7227698933785002,0.96563044392146,0.0,-0.0570008671318706,0.0003537033538781,0.8468898036538819,0.5555909089344973,0.0059225637708738,0.1500096218401042,1.0355928671210533,10052380.0,286399,5.3,,,,,,,,
1d,S3,896,41,42,B_teacher,0,n13,286399,0.1448538577299502,0.2947383607374029,0.7124830186403537,0.7091388834643076,0.7105982799078608,0.9005047308378367,0.0,-0.1750364446916047,0.003344135176046,0.8550987772245625,0.5694616869730497,0.0164397893557139,0.1608585194163022,1.110488335879804,10052380.0,286399,0.0,,,,,,,,
1d,S3,896,41,42,B,0,n13,286399,0.1448538577299502,0.2981964997810113,0.7208425187017095,0.7180182251251483,0.719080029633869,0.9075797565737552,0.0,-0.1602732021971049,0.0028242935765611,0.8499461794779609,0.5593253282064128,0.0147506912705635,0.1596045490005136,1.1018315390540934,10357542.0,286399,12.3,10052380.0,,,,,,,
1d,S3,896,41,42,B_nofresh,0,n13,286399,0.1448538577299502,0.2982284706194629,0.7209198031089087,0.7182798527599585,0.719286579966737,0.9104099701216256,0.0,-0.1549700617967442,0.0026399503489501,0.8497901020082463,0.5590717651334857,0.0142545247393219,0.159108382469272,1.098406248633685,10052380.0,286399,11.8,10052380.0,,,,,,,
1d,S3,896,41,42,C,0,n13,286399,0.1448538577299502,0.2986738159476109,0.7219963544710808,0.7217176000768001,0.7218335192408166,0.9694400881057316,0.0,-0.0506977331016582,0.0002787543942807,0.8474382065417676,0.5565563020788444,0.0054639636792283,0.149420123540581,1.0315232599406756,10357542.0,286399,5.8,,0.0294626858085393,,,,,,
1d,S3,896,41,42,D,0,n13,286399,0.1448538577299502,0.2993231301378615,0.7235659680536438,0.7234494469153965,0.7234878747951021,0.9800251942930184,0.0,-0.0327336670894715,0.0001165211382473,0.8467327502441706,0.5550995993245689,0.0039097487842481,0.1478062590364796,1.020381930814943,,286399,10.7,,,10354178.0,10052380.0,0.0,,,
1d,S3,896,41,42,E,0,n13,286399,0.1448538577299502,0.2985520886730425,0.7217020981828314,0.7216943719729658,0.721702469170706,0.994801385562148,0.0,-0.0084489544025089,7.726209865555056e-06,0.847342730851548,0.5570011555775688,0.0029154220900704,0.145610832305079,1.005225781259758,10052380.0,286399,5.5,,,,,,0.7118961344852246,4.47084379196167,
